PassengerId,Survived,Age,Fare,SibSp,Parch,Embarked,Sex,Pclass,Age + Fare,Age + Parch,Age + SibSp,Fare + Parch,Fare + SibSp,Parch + SibSp,Age * Fare,Age * Parch,Age * SibSp,Fare * Parch,Fare * SibSp,Parch * SibSp
251,0,,7.25,0,0,S,male,3,,,,7.25,7.25,0,,,,0.0,0.0,0
829,1,,7.75,0,0,Q,male,3,,,,7.75,7.75,0,,,,0.0,0.0,0
441,1,45.0,26.25,1,1,S,female,2,71.25,46.0,46.0,27.25,27.25,2,1181.25,45.0,45.0,26.25,26.25,1
354,0,25.0,17.8,1,0,S,male,3,42.8,25.0,26.0,17.8,18.8,1,445.0,0.0,25.0,0.0,17.8,0
28,0,19.0,263.0,3,2,S,male,1,282.0,21.0,22.0,265.0,266.0,5,4997.0,38.0,57.0,526.0,789.0,6
866,1,42.0,13.0,0,0,S,female,2,55.0,42.0,42.0,13.0,13.0,0,546.0,0.0,0.0,0.0,0.0,0
230,0,,25.4667,3,1,S,female,3,,,,26.4667,28.4667,4,,,,25.4667,76.4001,3
51,0,7.0,39.6875,4,1,S,male,3,46.6875,8.0,11.0,40.6875,43.6875,5,277.8125,7.0,28.0,39.6875,158.75,4
661,1,50.0,133.65,2,0,S,male,1,183.65,50.0,52.0,133.65,135.65,2,6682.5,0.0,100.0,0.0,267.3,0
692,1,4.0,13.4167,0,1,C,female,3,17.4167,5.0,4.0,14.4167,13.4167,1,53.6668,4.0,0.0,13.4167,0.0,0
569,0,,7.2292,0,0,C,male,3,,,,7.2292,7.2292,0,,,,0.0,0.0,0
491,0,,19.9667,1,0,S,male,3,,,,19.9667,20.9667,1,,,,0.0,19.9667,0
646,1,48.0,76.7292,1,0,C,male,1,124.7292,48.0,49.0,76.7292,77.7292,1,3683.0016000000005,0.0,48.0,0.0,76.7292,0
664,0,36.0,7.4958,0,0,S,male,3,43.4958,36.0,36.0,7.4958,7.4958,0,269.8488,0.0,0.0,0.0,0.0,0
338,1,41.0,134.5,0,0,C,female,1,175.5,41.0,41.0,134.5,134.5,0,5514.5,0.0,0.0,0.0,0.0,0
534,1,,22.3583,0,2,C,female,3,,,,24.3583,22.3583,2,,,,44.7166,0.0,0
284,1,19.0,8.05,0,0,S,male,3,27.05,19.0,19.0,8.05,8.05,0,152.95000000000002,0.0,0.0,0.0,0.0,0
146,0,19.0,36.75,1,1,S,male,2,55.75,20.0,20.0,37.75,37.75,2,698.25,19.0,19.0,36.75,36.75,1
848,0,35.0,7.8958,0,0,C,male,3,42.8958,35.0,35.0,7.8958,7.8958,0,276.353,0.0,0.0,0.0,0.0,0
678,1,18.0,9.8417,0,0,S,female,3,27.8417,18.0,18.0,9.8417,9.8417,0,177.1506,0.0,0.0,0.0,0.0,0
736,0,28.5,16.1,0,0,S,male,3,44.6,28.5,28.5,16.1,16.1,0,458.85,0.0,0.0,0.0,0.0,0
390,1,17.0,12.0,0,0,C,female,2,29.0,17.0,17.0,12.0,12.0,0,204.0,0.0,0.0,0.0,0.0,0
740,0,,7.8958,0,0,S,male,3,,,,7.8958,7.8958,0,,,,0.0,0.0,0
422,0,21.0,7.7333,0,0,Q,male,3,28.7333,21.0,21.0,7.7333,7.7333,0,162.39929999999998,0.0,0.0,0.0,0.0,0
114,0,20.0,9.825,1,0,S,female,3,29.825,20.0,21.0,9.825,10.825,1,196.5,0.0,20.0,0.0,9.825,0
404,0,28.0,15.85,1,0,S,male,3,43.85,28.0,29.0,15.85,16.85,1,443.8,0.0,28.0,0.0,15.85,0
739,0,,7.8958,0,0,S,male,3,,,,7.8958,7.8958,0,,,,0.0,0.0,0
11,1,4.0,16.7,1,1,S,female,3,20.7,5.0,5.0,17.7,17.7,2,66.8,4.0,4.0,16.7,16.7,1
576,0,19.0,14.5,0,0,S,male,3,33.5,19.0,19.0,14.5,14.5,0,275.5,0.0,0.0,0.0,0.0,0
651,0,,7.8958,0,0,S,male,3,,,,7.8958,7.8958,0,,,,0.0,0.0,0
523,0,,7.225,0,0,C,male,3,,,,7.225,7.225,0,,,,0.0,0.0,0
293,0,36.0,12.875,0,0,C,male,2,48.875,36.0,36.0,12.875,12.875,0,463.5,0.0,0.0,0.0,0.0,0
350,0,42.0,8.6625,0,0,S,male,3,50.6625,42.0,42.0,8.6625,8.6625,0,363.825,0.0,0.0,0.0,0.0,0
815,0,30.5,8.05,0,0,S,male,3,38.55,30.5,30.5,8.05,8.05,0,245.52500000000003,0.0,0.0,0.0,0.0,0
